"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,5382,0.002167621
0,5388,0.002158408
0,5394,0.00214923
0,5400,0.002140085
0,5406,0.002130975
0,5412,0.002121899
0,5418,0.002112857
0,5424,0.002103849
0,5430,0.002094874
0,5436,0.002085933
0,5442,0.002077025
0,5448,0.002068151
0,5454,0.002059311
0,5460,0.002050503
0,5466,0.002041728
0,5472,0.002032987
0,5478,0.002024279
0,5484,0.002015603
0,5490,0.00200696
0,5496,0.00199835
0,5502,0.001989772
0,5508,0.001981226
0,5514,0.001972714
0,5520,0.001964233
0,5526,0.001955784
0,5532,0.001947367
0,5538,0.001938983
0,5544,0.00193063
0,5550,0.001922308
0,5556,0.001914019
0,5562,0.001905761
0,5568,0.001897535
0,5574,0.00188934
0,5580,0.001881176
0,5586,0.001873043
0,5592,0.001864941
0,5598,0.001856871
0,5604,0.001848831
0,5610,0.001840822
0,5616,0.001832844
0,5622,0.001824896
0,5628,0.001816979
0,5634,0.001809092
0,5640,0.001801236
0,5646,0.001793409
0,5652,0.001785613
0,5658,0.001777847
0,5664,0.001770111
0,5670,0.001762405
0,5676,0.001754728
0,5682,0.001747081
0,5688,0.001739464
0,5694,0.001731876
0,5700,0.001724318
0,5706,0.001716788
0,5712,0.001709288
0,5718,0.001701817
0,5724,0.001694376
0,5730,0.001686963
0,5736,0.001679579
0,5742,0.001672223
0,5748,0.001664896
0,5754,0.001657598
0,5760,0.001650328
0,5766,0.001643087
0,5772,0.001635874
0,5778,0.001628689
0,5784,0.001621532
0,5790,0.001614404
0,5796,0.001607303
0,5802,0.00160023
0,5808,0.001593184
0,5814,0.001586167
0,5820,0.001579177
0,5826,0.001572214
0,5832,0.001565279
0,5838,0.001558371
0,5844,0.00155149
0,5850,0.001544637
0,5856,0.00153781
0,5862,0.001531011
0,5868,0.001524238
0,5874,0.001517492
0,5880,0.001510773
0,5886,0.00150408
0,5892,0.001497414
0,5898,0.001490774
0,5904,0.001484161
0,5910,0.001477574
0,5916,0.001471013
0,5922,0.001464478
0,5928,0.001457969
0,5934,0.001451486
0,5940,0.001445029
0,5946,0.001438598
0,5952,0.001432192
0,5958,0.001425812
0,5964,0.001419457
0,5970,0.001413128
0,5976,0.001406824
0,5982,0.001400545
0,5988,0.001394292
0,5994,0.001388063
0,6000,0.001381859
0,6006,0.001375681
0,6012,0.001369527
0,6018,0.001363398
0,6024,0.001357293
0,6030,0.001351214
0,6036,0.001345158
0,6042,0.001339127
0,6048,0.001333121
0,6054,0.001327138
0,6060,0.00132118
0,6066,0.001315246
0,6072,0.001309335
0,6078,0.001303449
0,6084,0.001297587
0,6090,0.001291748
0,6096,0.001285933
0,6102,0.001280141
0,6108,0.001274373
0,6114,0.001268629
0,6120,0.001262908
0,6126,0.00125721
0,6132,0.001251535
0,6138,0.001245884
0,6144,0.001240255
0,6150,0.00123465
0,6156,0.001229067
0,6162,0.001223507
0,6168,0.00121797
0,6174,0.001212455
0,6180,0.001206963
0,6186,0.001201494
0,6192,0.001196046
0,6198,0.001190622
0,6204,0.001185219
0,6210,0.001179839
0,6216,0.001174481
0,6222,0.001169144
0,6228,0.00116383
0,6234,0.001158538
0,6240,0.001153267
0,6246,0.001148018
0,6252,0.001142791
0,6258,0.001137585
0,6264,0.001132401
0,6270,0.001127238
0,6276,0.001122097
0,6282,0.001116977
0,6288,0.001111878
0,6294,0.0011068
0,6300,0.001101743
0,6306,0.001096707
0,6312,0.001091692
0,6318,0.001086698
0,6324,0.001081724
